,symbol,entry_dt,entry_price,amt,qty,tp,sl,exit_dt,exit_price,exit_type,profit_loss,fees
141,ATOMUSDT,2020-06-27 00:01:00,2.627,50000,19033.117624666924,15.761999999999999,-10.508,2020-06-27 08:00:00,2.618,barclose,-171.29805862200035,26.95374952417206
142,ATOMUSDT,2020-06-28 12:01:00,2.504,50000,-19968.051118210864,-10.016,15.024000000000001,2020-06-28 16:00:00,2.539,barclose,-698.8817891373831,26.811301916932905
143,ATOMUSDT,2020-06-28 20:01:00,2.489,50000,20088.38891120932,14.934,-9.956,2020-06-29 00:00:00,2.506,barclose,341.5026114905565,27.09220570510245
144,ATOMUSDT,2020-06-29 00:01:00,2.507,50000,-19944.156362185877,-10.028,15.042000000000002,2020-06-29 04:00:00,2.481,barclose,518.5480654168376,27.140007977662545
145,ATOMUSDT,2020-06-29 04:01:00,2.478,50000,20177.562550443905,14.868000000000002,-9.912,2020-06-29 08:00:00,2.526,barclose,968.5230024212993,27.26150121065375
146,ATOMUSDT,2020-06-29 08:01:00,2.522,50000,-19825.535289452815,-10.088,15.131999999999998,2020-06-29 16:00:00,2.616,barclose,-1863.6003172085707,26.496827914353688
147,ATOMUSDT,2020-06-29 16:01:00,2.613,50000,19135.093761959433,15.678,-10.452,2020-06-29 20:00:00,2.624,barclose,210.48603138155607,27.056831228473023
148,ATOMUSDT,2020-06-30 20:01:00,2.591,50000,19297.568506368196,15.546000000000001,-10.364,2020-07-01 00:00:00,2.596,barclose,96.48784253183892,27.026051717483597
149,ATOMUSDT,2020-07-01 04:01:00,2.653,50000,-18846.588767433095,-10.612,15.918,2020-07-01 08:00:00,2.599,barclose,1017.7157934413839,27.274783264229175
150,ATOMUSDT,2020-07-02 20:01:00,2.637,50000,18960.940462646948,15.822,-10.548,2020-07-03 00:00:00,2.661,barclose,455.06257110352715,27.12286689419795
151,ATOMUSDT,2020-07-03 12:01:00,2.759,50000,-18122.50815512867,-11.036,16.554,2020-07-03 20:00:00,2.708,barclose,924.247915911557,27.24954693729612
152,ATOMUSDT,2020-07-04 08:01:00,2.749,50000,-18188.432157148054,-10.996,16.494,2020-07-04 12:00:00,2.73,barclose,345.58021098581537,27.09330665696617
153,ATOMUSDT,2020-07-04 16:01:00,2.729,50000,-18321.729571271528,-10.916,16.374000000000002,2020-07-05 04:00:00,2.788,barclose,-1080.982044705015,26.708134847929646
154,ATOMUSDT,2020-07-05 12:01:00,2.816,50000,-17755.68181818182,-11.264,16.896,2020-07-05 16:00:00,2.83,barclose,-248.57954545454965,26.932883522727273
155,ATOMUSDT,2020-07-05 20:01:00,2.937,50000,-17024.174327545115,-11.748,17.622,2020-07-06 20:00:00,3.012,barclose,-1276.8130745658866,26.65526046986721
