mirrorx_account,date,symbol,id,orderId,side,price,qty,realizedPnl,marginAsset,quoteQty,commission,commissionAsset,time,positionSide,buyer,maker
your_account,2024-07-01 00:00:26.627000+00:00,ATOMUSDT,698906182,19641895880,SELL,6.731,133.97,0.0,,901.75207,0.00048765,BNB,1719792026627,BOTH,False,False
your_account,2024-07-01 00:00:32.359000+00:00,ATOMUSDT,698906210,19641896367,SELL,6.729,68.93,0.0,,463.82997,0.00035831,BNB,1719792032359,BOTH,False,False
your_account,2024-07-01 00:00:33.314000+00:00,ATOMUSDT,698906253,19641896525,SELL,6.727,61.67,0.0,,414.85409,0.00022433,BNB,1719792033314,BOTH,False,False
your_account,2024-07-01 00:00:34.238000+00:00,ADAUSDT,1143220447,42420893907,SELL,0.3923,523.0,0.0,,205.1729,0.00011094,BNB,1719792034238,BOTH,False,False
your_account,2024-07-01 00:00:39.906000+00:00,ATOMUSDT,698906303,19641897119,SELL,6.726,2.39,0.0,,16.07514,8.69e-06,BNB,1719792039906,BOTH,False,False
your_account,2024-07-01 00:00:43.478000+00:00,ADAUSDT,1143220503,42420895646,SELL,0.3923,133.0,0.0,,52.1759,2.821e-05,BNB,1719792043478,BOTH,False,False
your_account,2024-07-01 01:30:51.036000+00:00,LINKUSDT,1007973741,33090778116,BUY,14.428,140.95,-59.7628,,2033.6266,0.00109174,BNB,1719797451036,BOTH,True,False
your_account,2024-07-01 01:30:51.036000+00:00,LINKUSDT,1007973742,33090778116,BUY,14.428,203.39,-86.23736,,2934.51092,0.00157538,BNB,1719797451036,BOTH,True,False
your_account,2024-07-01 01:30:51.036000+00:00,LINKUSDT,1007973743,33090778116,BUY,14.428,2.09,-0.88616,,30.15452,1.618e-05,BNB,1719797451036,BOTH,True,False
your_account,2024-07-01 01:30:51.036000+00:00,LINKUSDT,1007973744,33090778116,BUY,14.428,176.38,-74.78512,,2544.81064,0.00136617,BNB,1719797451036,BOTH,True,False
your_account,2024-07-01 01:30:51.036000+00:00,LINKUSDT,1007973745,33090778116,BUY,14.428,44.03,-18.66872,,635.26484,0.00034103,BNB,1719797451036,BOTH,True,False
your_account,2024-07-01 01:30:51.036000+00:00,LINKUSDT,1007973746,33090778116,BUY,14.428,91.83,-38.93592,,1324.92324,0.00071127,BNB,1719797451036,BOTH,True,False
your_account,2024-07-01 01:30:51.036000+00:00,LINKUSDT,1007973735,33090778025,BUY,14.427,127.53,-53.81766,,1839.87531,0.00141104,BNB,1719797451036,BOTH,True,False
your_account,2024-07-01 01:30:51.036000+00:00,LINKUSDT,1007973736,33090778025,BUY,14.427,11.5,-4.853,,165.9105,0.00012724,BNB,1719797451036,BOTH,True,False
your_account,2024-07-01 01:30:51.036000+00:00,LINKUSDT,1007973737,33090778025,BUY,14.428,1.54,-0.65142,,22.21912,1.704e-05,BNB,1719797451036,BOTH,True,False
your_account,2024-07-01 01:30:51.036000+00:00,LINKUSDT,1007973738,33090778025,BUY,14.428,1.85,-0.78255,,26.6918,2.047e-05,BNB,1719797451036,BOTH,True,False
your_account,2024-07-01 01:30:51.036000+00:00,LINKUSDT,1007973739,33090778025,BUY,14.428,293.92,-124.32816,,4240.67776,0.00325227,BNB,1719797451036,BOTH,True,False
your_account,2024-07-01 01:30:51.036000+00:00,LINKUSDT,1007973740,33090778025,BUY,14.428,163.08,-68.98284,,2352.91824,0.0018045,BNB,1719797451036,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973752,33090778211,BUY,14.428,11.97,-5.07528,,172.70316,9.271e-05,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973753,33090778211,BUY,14.428,19.16,-8.12384,,276.44048,0.0001484,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973754,33090778211,BUY,14.429,1.75,-0.74375,,25.25075,1.355e-05,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973755,33090778211,BUY,14.429,10.0,-4.25,,144.29,7.746e-05,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973756,33090778211,BUY,14.429,203.36,-86.428,,2934.28144,0.00157525,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973757,33090778211,BUY,14.429,8.17,-3.47225,,117.88493,6.328e-05,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973758,33090778211,BUY,14.429,2.09,-0.88825,,30.15661,1.618e-05,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973759,33090778211,BUY,14.429,403.66,-171.5555,,5824.41014,0.00312681,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973760,33090778500,BUY,14.429,290.63,-123.71397796,,4193.50027,0.00225126,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973761,33090778500,BUY,14.429,368.23,-156.74637203,,5313.19067,0.00285236,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973748,33090777571,BUY,14.428,462.66,-195.70518,,6675.25848,0.00358358,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973749,33090777571,BUY,14.428,69.46,-29.38158,,1002.16888,0.00053801,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973750,33090777571,BUY,14.428,69.46,-29.38158,,1002.16888,0.00053801,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 01:30:51.037000+00:00,LINKUSDT,1007973751,33090777571,BUY,14.428,57.49,-24.31827,,829.46572,0.00044529,BNB,1719797451037,BOTH,True,False
your_account,2024-07-01 04:00:06.621000+00:00,XRPUSDT,1510706251,59497035067,BUY,0.4785,3621.2,-9.41512,,1732.7442,0.00093223,BNB,1719806406621,BOTH,True,False
your_account,2024-07-01 04:00:06.621000+00:00,XRPUSDT,1510706252,59497035067,BUY,0.4785,4500.0,-11.7,,2153.25,0.00115846,BNB,1719806406621,BOTH,True,False
your_account,2024-07-01 04:00:06.621000+00:00,XRPUSDT,1510706253,59497035067,BUY,0.4785,7426.6,-19.30916,,3553.6281,0.00191188,BNB,1719806406621,BOTH,True,False
your_account,2024-07-01 04:00:06.621000+00:00,XRPUSDT,1510706254,59497035067,BUY,0.4785,3846.9,-10.00194,,1840.74165,0.00099033,BNB,1719806406621,BOTH,True,False
your_account,2024-07-01 04:00:06.707000+00:00,ATOMUSDT,698937149,19642631716,BUY,6.778,1369.3,-63.06981297,,9281.1154,0.00499333,BNB,1719806406707,BOTH,True,False
your_account,2024-07-01 04:00:06.707000+00:00,ATOMUSDT,698937150,19642631716,BUY,6.779,1.62,-0.07623702,,10.98198,5.9e-06,BNB,1719806406707,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706294,59497040564,BUY,0.4786,2825.9,0.0,,1352.47574,0.00072766,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706295,59497040564,BUY,0.4786,10.6,0.0,,5.07316,2.72e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706296,59497040564,BUY,0.4786,17.6,0.0,,8.42336,4.53e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706297,59497040564,BUY,0.4786,15.2,0.0,,7.27472,3.91e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706298,59497040564,BUY,0.4786,791.0,0.0,,378.5726,0.00020367,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706299,59497040564,BUY,0.4786,49.7,0.0,,23.78642,1.279e-05,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706300,59497040564,BUY,0.4786,62.4,0.0,,29.86464,1.606e-05,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706301,59497040564,BUY,0.4786,23.0,0.0,,11.0078,5.92e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706302,59497040564,BUY,0.4786,1296.3,0.0,,620.40918,0.00033379,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706303,59497040564,BUY,0.4786,29.0,0.0,,13.8794,7.46e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706304,59497040564,BUY,0.4786,45.9,0.0,,21.96774,1.181e-05,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706305,59497040564,BUY,0.4786,103.1,0.0,,49.34366,2.654e-05,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706306,59497040564,BUY,0.4786,60.4,0.0,,28.90744,1.555e-05,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706307,59497040564,BUY,0.4786,627.0,0.0,,300.0822,0.00016145,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706308,59497040564,BUY,0.4786,29.0,0.0,,13.8794,7.46e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706309,59497040564,BUY,0.4786,3612.8,0.0,,1729.08608,0.00093028,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706310,59497040564,BUY,0.4786,29.1,0.0,,13.92726,7.49e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706311,59497040564,BUY,0.4786,29.0,0.0,,13.8794,7.46e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706312,59497040564,BUY,0.4786,29.0,0.0,,13.8794,7.46e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706313,59497040564,BUY,0.4786,29.0,0.0,,13.8794,7.46e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706314,59497040564,BUY,0.4786,29.0,0.0,,13.8794,7.46e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706315,59497040564,BUY,0.4786,29.0,0.0,,13.8794,7.46e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706316,59497040564,BUY,0.4786,29.1,0.0,,13.92726,7.49e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706317,59497040564,BUY,0.4786,29.0,0.0,,13.8794,7.46e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706318,59497040564,BUY,0.4786,29.0,0.0,,13.8794,7.46e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706319,59497040564,BUY,0.4786,12.6,0.0,,6.03036,3.24e-06,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.501000+00:00,XRPUSDT,1510706320,59497040564,BUY,0.4786,9053.2,0.0,,4332.86152,0.00233116,BNB,1719806411501,BOTH,True,False
your_account,2024-07-01 04:00:11.709000+00:00,ATOMUSDT,698937223,19642632239,BUY,6.777,214.76,0.0,,1455.42852,0.00078305,BNB,1719806411709,BOTH,True,False
your_account,2024-07-01 04:00:11.709000+00:00,ATOMUSDT,698937224,19642632239,BUY,6.777,47.48,0.0,,321.77196,0.00017312,BNB,1719806411709,BOTH,True,False
your_account,2024-07-01 04:00:11.709000+00:00,ATOMUSDT,698937225,19642632239,BUY,6.777,22.59,0.0,,153.09243,8.236e-05,BNB,1719806411709,BOTH,True,False
your_account,2024-07-01 04:00:11.709000+00:00,ATOMUSDT,698937226,19642632239,BUY,6.777,2.44,0.0,,16.53588,8.89e-06,BNB,1719806411709,BOTH,True,False
your_account,2024-07-01 04:00:11.709000+00:00,ATOMUSDT,698937227,19642632239,BUY,6.777,7.79,0.0,,52.79283,2.84e-05,BNB,1719806411709,BOTH,True,False
your_account,2024-07-01 04:00:11.709000+00:00,ATOMUSDT,698937228,19642632239,BUY,6.777,25.59,0.0,,173.42343,9.33e-05,BNB,1719806411709,BOTH,True,False
your_account,2024-07-01 04:00:11.709000+00:00,ATOMUSDT,698937229,19642632239,BUY,6.777,4.62,0.0,,31.30974,1.684e-05,BNB,1719806411709,BOTH,True,False
your_account,2024-07-01 04:00:11.709000+00:00,ATOMUSDT,698937230,19642632239,BUY,6.778,150.63,0.0,,1020.97014,0.0005493,BNB,1719806411709,BOTH,True,False
your_account,2024-07-01 04:00:11.709000+00:00,ATOMUSDT,698937231,19642632239,BUY,6.778,214.76,0.0,,1455.64328,0.00078316,BNB,1719806411709,BOTH,True,False
your_account,2024-07-01 04:00:11.709000+00:00,ATOMUSDT,698937232,19642632239,BUY,6.778,22.59,0.0,,153.11502,8.237e-05,BNB,1719806411709,BOTH,True,False
your_account,2024-07-01 04:00:11.709000+00:00,ATOMUSDT,698937233,19642632239,BUY,6.778,147.52,0.0,,999.89056,0.00053796,BNB,1719806411709,BOTH,True,False
your_account,2024-07-01 04:00:11.709000+00:00,ATOMUSDT,698937234,19642632239,BUY,6.778,47.48,0.0,,321.81944,0.00017314,BNB,1719806411709,BOTH,True,False
your_account,2024-07-01 04:00:11.710000+00:00,ATOMUSDT,698937235,19642632239,BUY,6.778,29.15,0.0,,197.5787,0.0001063,BNB,1719806411710,BOTH,True,False
your_account,2024-07-01 04:00:11.710000+00:00,ATOMUSDT,698937236,19642632239,BUY,6.778,265.09,0.0,,1796.78002,0.0009667,BNB,1719806411710,BOTH,True,False
your_account,2024-07-01 04:00:11.710000+00:00,ATOMUSDT,698937237,19642632239,BUY,6.778,128.79,0.0,,872.93862,0.00046965,BNB,1719806411710,BOTH,True,False
your_account,2024-07-01 04:00:11.710000+00:00,ATOMUSDT,698937238,19642632239,BUY,6.779,4.94,0.0,,33.48826,1.801e-05,BNB,1719806411710,BOTH,True,False
your_account,2024-07-01 04:00:12.108000+00:00,LINKUSDT,1008011385,33094440199,BUY,14.283,38.06,-10.50456,,543.61098,0.00029245,BNB,1719806412108,BOTH,True,False
your_account,2024-07-01 04:00:12.108000+00:00,LINKUSDT,1008011386,33094440199,BUY,14.283,41.18,-11.36568,,588.17394,0.00031642,BNB,1719806412108,BOTH,True,False
your_account,2024-07-01 04:00:12.108000+00:00,LINKUSDT,1008011387,33094440199,BUY,14.283,23.79,-6.56604,,339.79257,0.0001828,BNB,1719806412108,BOTH,True,False
your_account,2024-07-01 04:00:12.108000+00:00,LINKUSDT,1008011388,33094440199,BUY,14.283,132.94,-36.69144,,1898.78202,0.00102151,BNB,1719806412108,BOTH,True,False
your_account,2024-07-01 04:00:12.108000+00:00,LINKUSDT,1008011389,33094440199,BUY,14.283,42.49,-11.72724,,606.88467,0.00032649,BNB,1719806412108,BOTH,True,False
your_account,2024-07-01 04:00:12.108000+00:00,LINKUSDT,1008011390,33094440199,BUY,14.283,38.06,-10.50456,,543.61098,0.00029245,BNB,1719806412108,BOTH,True,False
your_account,2024-07-01 04:00:12.108000+00:00,LINKUSDT,1008011391,33094440199,BUY,14.283,70.0,-19.32,,999.81,0.00053788,BNB,1719806412108,BOTH,True,False
your_account,2024-07-01 04:00:12.108000+00:00,LINKUSDT,1008011392,33094440199,BUY,14.283,70.0,-19.32,,999.81,0.00053788,BNB,1719806412108,BOTH,True,False
your_account,2024-07-01 04:00:12.108000+00:00,LINKUSDT,1008011393,33094440199,BUY,14.283,30.26,-8.35176,,432.20358,0.00023251,BNB,1719806412108,BOTH,True,False
your_account,2024-07-01 04:00:12.108000+00:00,LINKUSDT,1008011394,33094440199,BUY,14.283,27.92,-7.70592,,398.78136,0.00021453,BNB,1719806412108,BOTH,True,False
your_account,2024-07-01 04:00:12.108000+00:00,LINKUSDT,1008011395,33094440199,BUY,14.283,122.39,-33.77964,,1748.09637,0.00094045,BNB,1719806412108,BOTH,True,False
your_account,2024-07-01 04:00:12.108000+00:00,LINKUSDT,1008011396,33094440199,BUY,14.283,21.77,-6.00852,,310.94091,0.00016728,BNB,1719806412108,BOTH,True,False
your_account,2024-07-01 04:00:12.125000+00:00,ATOMUSDT,698937251,19642632356,BUY,6.778,294.16,-14.62266534,,1993.81648,0.00107264,BNB,1719806412125,BOTH,True,False
your_account,2024-07-01 04:00:12.125000+00:00,ATOMUSDT,698937252,19642632356,BUY,6.778,47.48,-2.36022623,,321.81944,0.00017313,BNB,1719806412125,BOTH,True,False
your_account,2024-07-01 04:00:12.126000+00:00,ATOMUSDT,698937253,19642632356,BUY,6.778,294.78,-14.65348548,,1998.01884,0.0010749,BNB,1719806412126,BOTH,True,False
your_account,2024-07-01 04:00:12.126000+00:00,ATOMUSDT,698937254,19642632356,BUY,6.778,214.76,-10.67569897,,1455.64328,0.00078311,BNB,1719806412126,BOTH,True,False
your_account,2024-07-01 04:00:12.126000+00:00,ATOMUSDT,698937255,19642632356,BUY,6.778,14.74,-0.73272398,,99.90772,5.374e-05,BNB,1719806412126,BOTH,True,False
your_account,2024-07-01 04:00:12.126000+00:00,ATOMUSDT,698937256,19642632356,BUY,6.778,2.44,-0.12129216,,16.53832,8.89e-06,BNB,1719806412126,BOTH,True,False
your_account,2024-07-01 04:00:12.126000+00:00,ATOMUSDT,698937257,19642632356,BUY,6.778,14.73,-0.73222688,,99.83994,5.371e-05,BNB,1719806412126,BOTH,True,False
your_account,2024-07-01 04:00:12.126000+00:00,ATOMUSDT,698937258,19642632356,BUY,6.778,147.52,-7.33320503,,999.89056,0.00053792,BNB,1719806412126,BOTH,True,False
your_account,2024-07-01 04:00:12.126000+00:00,ATOMUSDT,698937259,19642632356,BUY,6.778,8.82,-0.43844135,,59.78196,3.216e-05,BNB,1719806412126,BOTH,True,False
your_account,2024-07-01 04:00:12.126000+00:00,ATOMUSDT,698937260,19642632356,BUY,6.779,112.08,-5.68356603,,759.79032,0.00040875,BNB,1719806412126,BOTH,True,False
your_account,2024-07-01 04:00:12.126000+00:00,ATOMUSDT,698937261,19642632356,BUY,6.779,8.36,-0.42393479,,56.67244,3.048e-05,BNB,1719806412126,BOTH,True,False
your_account,2024-07-01 04:00:12.126000+00:00,ATOMUSDT,698937262,19642632356,BUY,6.779,211.4,-10.72007369,,1433.0806,0.00077097,BNB,1719806412126,BOTH,True,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517735,21939327047,SELL,29.974,4.0,5.44720496,,119.896,6.45e-05,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517736,21939327047,SELL,29.974,29.0,39.49223602,,869.246,0.00046764,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517737,21939327047,SELL,29.974,1.0,1.36180124,,29.974,1.612e-05,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517738,21939327047,SELL,29.974,9.0,12.25621118,,269.766,0.00014513,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517739,21939327047,SELL,29.974,3.0,4.08540372,,89.922,4.837e-05,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517740,21939327047,SELL,29.973,6.0,8.16480745,,179.838,9.675e-05,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517741,21939327047,SELL,29.972,18.0,24.47642236,,539.496,0.00029024,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517742,21939327047,SELL,29.972,7.0,9.51860869,,209.804,0.00011287,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517743,21939327047,SELL,29.972,3.0,4.07940372,,89.916,4.837e-05,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517744,21939327047,SELL,29.972,2.0,2.71960248,,59.944,3.224e-05,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517745,21939327047,SELL,29.971,7.0,9.51160869,,209.797,0.00011286,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517746,21939327047,SELL,29.971,42.0,57.06965217,,1258.782,0.0006772,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517747,21939327047,SELL,29.971,34.0,46.19924223,,1019.014,0.00054821,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517748,21939327047,SELL,29.971,33.0,44.84044099,,989.043,0.00053209,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517749,21939327047,SELL,29.97,7.0,9.50460869,,209.79,0.00011286,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517750,21939327047,SELL,29.97,18.0,24.44042236,,539.46,0.00029022,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517751,21939327047,SELL,29.97,1.0,1.35780124,,29.97,1.612e-05,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517752,21939327047,SELL,29.97,35.0,47.52304347,,1048.95,0.00056432,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517753,21939327047,SELL,29.969,7.0,9.49760869,,209.783,0.00011286,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517754,21939327047,SELL,29.969,2.0,2.71360248,,59.938,3.224e-05,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517755,21939327047,SELL,29.969,33.0,44.77444099,,988.977,0.00053205,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.167000+00:00,AVAXUSDT,823517756,21939327047,SELL,29.969,21.0,28.49282608,,629.349,0.00033858,BNB,1719806413167,BOTH,False,False
your_account,2024-07-01 04:00:13.497000+00:00,XRPUSDT,1510706324,59497044272,BUY,0.4786,697.7,-1.95356,,333.91922,0.00017964,BNB,1719806413497,BOTH,True,False
your_account,2024-07-01 04:00:13.497000+00:00,XRPUSDT,1510706325,59497044272,BUY,0.4786,17941.6,-50.23648,,8586.84976,0.0046196,BNB,1719806413497,BOTH,True,False
your_account,2024-07-01 04:00:13.497000+00:00,XRPUSDT,1510706326,59497044272,BUY,0.4786,722.3,-2.02244,,345.69278,0.00018597,BNB,1719806413497,BOTH,True,False
your_account,2024-07-01 04:00:13.632000+00:00,XRPUSDT,1510706327,59497044435,BUY,0.4786,17606.6,-49.29848,,8426.51876,0.00647621,BNB,1719806413632,BOTH,True,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517761,21939327262,SELL,29.97,1.0,1.3786542,,29.97,1.612e-05,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517762,21939327262,SELL,29.97,7.0,9.65057943,,209.79,0.00011286,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517763,21939327262,SELL,29.97,1.0,1.3786542,,29.97,1.612e-05,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517764,21939327262,SELL,29.969,6.0,8.26592523,,179.814,9.673e-05,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517765,21939327262,SELL,29.969,4.0,5.51061682,,119.876,6.449e-05,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517766,21939327262,SELL,29.968,18.0,24.7797757,,539.424,0.0002902,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517767,21939327262,SELL,29.968,16.0,22.02646728,,479.488,0.00025795,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517768,21939327262,SELL,29.968,39.0,53.68951401,,1168.752,0.00062877,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517769,21939327262,SELL,29.968,7.0,9.63657943,,209.776,0.00011285,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517770,21939327262,SELL,29.967,33.0,45.39658878,,988.911,0.00053202,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517771,21939327262,SELL,29.967,25.0,34.39135514,,749.175,0.00040304,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517772,21939327262,SELL,29.966,19.0,26.1184299,,569.354,0.0003063,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517773,21939327262,SELL,29.966,41.0,56.36082243,,1228.606,0.00066097,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517774,21939327262,SELL,29.966,3.0,4.12396261,,89.898,4.836e-05,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517775,21939327262,SELL,29.966,34.0,46.73824299,,1018.844,0.00054812,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517776,21939327262,SELL,29.966,7.0,9.62257943,,209.762,0.00011284,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517777,21939327262,SELL,29.965,1.0,1.3736542,,29.965,1.612e-05,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517778,21939327262,SELL,29.965,33.0,45.33058878,,988.845,0.00053198,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.672000+00:00,AVAXUSDT,823517779,21939327262,SELL,29.965,26.0,35.71500934,,779.09,0.00041913,BNB,1719806413672,BOTH,False,False
your_account,2024-07-01 04:00:13.687000+00:00,SOLUSDT,1636030229,56091220414,SELL,147.581,25.0,235.45,,3689.525,0.00198491,BNB,1719806413687,BOTH,False,False
your_account,2024-07-01 04:00:13.687000+00:00,SOLUSDT,1636030230,56091220414,SELL,147.581,3.0,28.254,,442.743,0.00023818,BNB,1719806413687,BOTH,False,False
your_account,2024-07-01 04:00:13.687000+00:00,SOLUSDT,1636030231,56091220414,SELL,147.581,1.0,9.418,,147.581,7.939e-05,BNB,1719806413687,BOTH,False,False
