date,symbol,id,orderId,side,price,qty,realizedPnl,marginAsset,quoteQty,commission,commissionAsset,time,positionSide,buyer,maker
2024-09-10 08:06:20.676,APTUSDT,497333960.0,10284572171.0,BUY,6.207,0.9,0.0,,5.5863,3.85e-06,BNB,1725955580676,LONG,True,False
2024-09-10 08:06:20.676,APTUSDT,497333961.0,10284572171.0,BUY,6.208,28.7,0.0,,178.1696,0.0001229,BNB,1725955580676,LONG,True,False
2024-09-10 08:06:27.002,AVAXUSDT,871051385.0,23307161854.0,SELL,23.848,3.0,0.0,,71.544,4.936e-05,BNB,1725955587002,SHORT,False,False
2024-09-10 08:06:27.002,AVAXUSDT,871051386.0,23307161854.0,SELL,23.848,5.0,0.0,,119.24,8.227e-05,BNB,1725955587002,SHORT,False,False
2024-09-10 08:07:33.888,AVAXUSDT,871051839.0,23307175062.0,SELL,23.842,1.0,0.0,,23.842,1.645e-05,BNB,1725955653888,SHORT,False,False
2024-09-10 08:07:33.888,AVAXUSDT,871051840.0,23307175062.0,SELL,23.842,1.0,0.0,,23.842,1.645e-05,BNB,1725955653888,SHORT,False,False
2024-09-10 08:07:33.888,AVAXUSDT,871051841.0,23307175062.0,SELL,23.842,8.0,0.0,,190.736,0.00013163,BNB,1725955653888,SHORT,False,False
2024-09-10 08:07:33.888,AVAXUSDT,871051842.0,23307175062.0,SELL,23.842,7.0,0.0,,166.894,0.00011517,BNB,1725955653888,SHORT,False,False
2024-09-10 08:07:40.738,DOTUSDT,866868222.0,24502810860.0,BUY,4.258,95.4,0.0,,406.2132,0.00028031,BNB,1725955660738,LONG,True,False
2024-09-10 08:29:35.953,ADAUSDT,1175779379.0,44266811854.0,SELL,0.3427,152.0,0.0,,52.0904,3.598e-05,BNB,1725956975953,SHORT,False,False
2024-09-10 08:29:42.778,VETUSDT,378068604.0,18653822584.0,BUY,0.021935,1610.0,0.0,,35.31535,2.439e-05,BNB,1725956982778,LONG,True,False
2024-09-10 08:29:42.778,VETUSDT,378068605.0,18653822584.0,BUY,0.021935,761.0,0.0,,16.692535,1.153e-05,BNB,1725956982778,LONG,True,False
2024-09-10 08:30:04.820,AVAXUSDT,871061878.0,23307475854.0,SELL,23.835,1.0,0.0,,23.835,1.646e-05,BNB,1725957004820,SHORT,False,False
2024-09-10 08:30:04.820,AVAXUSDT,871061879.0,23307475854.0,SELL,23.835,1.0,0.0,,23.835,1.646e-05,BNB,1725957004820,SHORT,False,False
2024-09-10 08:30:04.820,AVAXUSDT,871061880.0,23307475854.0,SELL,23.834,1.0,0.0,,23.834,1.646e-05,BNB,1725957004820,SHORT,False,False
2024-09-10 08:30:04.820,AVAXUSDT,871061881.0,23307475854.0,SELL,23.833,3.0,0.0,,71.499,4.939e-05,BNB,1725957004820,SHORT,False,False
2024-09-10 08:30:04.820,AVAXUSDT,871061882.0,23307475854.0,SELL,23.833,9.0,0.0,,214.497,0.00014818,BNB,1725957004820,SHORT,False,False
2024-09-10 08:30:11.658,FILUSDT,716811483.0,29187436223.0,BUY,3.598,102.6,0.0,,369.1548,0.00025503,BNB,1725957011658,LONG,True,False
2024-09-10 20:01:10.690,ADAUSDT,1175917505.0,44275212035.0,BUY,0.3433,152.0,-0.0912,,52.1816,3.599e-05,BNB,1725998470690,SHORT,True,False
2024-09-10 20:01:13.187,VETUSDT,378127627.0,18656046982.0,SELL,0.022141,2371.0,0.488426,,52.496311,3.62e-05,BNB,1725998473187,LONG,False,False
2024-09-12 08:02:28.542,AVAXUSDT,872164521.0,23343284731.0,BUY,23.486,2.0,0.7079,,46.972,3.12e-05,BNB,1726128148542,SHORT,True,False
2024-09-12 08:02:28.542,AVAXUSDT,872164522.0,23343284731.0,BUY,23.486,1.0,0.35395,,23.486,1.56e-05,BNB,1726128148542,SHORT,True,False
2024-09-12 08:02:28.542,AVAXUSDT,872164523.0,23343284731.0,BUY,23.486,1.0,0.35395,,23.486,1.56e-05,BNB,1726128148542,SHORT,True,False
